"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
2528,678662,"Tovar, Ezequiel",2528,100,0.269,0.2,0.344,0.469,0.324,0.289,0.233,176,655,87.9,18.1,2281,89,89.45,528,1576,952,0.4000000000000057,6.41,106,150,114,147,307,327,291,"-4.944","4.944","69.4","7.4",694,467,101,45,4,26,200,28.8,22,3.2,2.39688,0.50892,0.22354,-0.01149,"91.2",175,39.91416309012876,9.012875536480687,6.051873198847262,5.75,-0.71,0.31,2.27,0.294,42,"0.19556962",0.263,0.401,"-0.19556962",0.036,0.030999999999999972,0.068,0.035,33.5,"37.5",9.471798286330767,-1.5025104391096753,35.86839999303434,0.454608938547486,36.048307706385835,28.502069392435622
2522,518692,"Freeman, Freddie",2522,100,0.282,0.194,0.306,0.476,0.365,0.364,0.276,153,542,89.4,14.3,2247,89.6,89.89,251,1245,1277,0.30000000000001137,6.43,118,147,128,151,295,322,303,"-25.316","25.316","68.4","6.7",628,450,94,35,2,22,100,15.9,68,10.8,2.27956,0.60002,0.36216,-0.16631,"91.7",166,41.77777777777778,9.11111111111111,6.528662420382165,5.76,-0.56,-0.08,2.43,0.368,41,"1.003806503",0.365,0.463,"-1.003806503",0.006,0.0030000000000000027,0.013,0.001,20.2,"37.8",6.598853404290835,2.993361325680571,42.23643177834704,0.38145231846019245,39.102112683229265,24.97742796013984
2514,663728,"Raleigh, Cal",2514,100,0.22,0.216,0.251,0.436,0.323,0.346,0.233,120,546,91,21.2,2211,88.9,89.13,407,1315,1199,0.19999999999998863,6.42,111,146,123,150,297,325,296,"-4.847","4.847","72.8","7.7",624,376,70,16,0,34,176,28.2,66,10.6,2.34597,0.57836,0.37521,-0.37293,"92.6",169,48.266666666666666,15.466666666666667,9.294871794871796,5.73,-0.93,-0.06,2.34,0.308,58,"0.192800318",0.322,0.476,"-0.192800318",-0.013,-0.014000000000000012,-0.04,-0.023,31,"38.9",16.00387354810886,-6.804058931653288,32.22977510384126,0.4439935064935065,36.13722258603024,37.10684171921368
2509,673548,"Suzuki, Seiya",2509,100,0.283,0.199,0.37,0.482,0.365,0.346,0.255,145,512,91.7,16.2,2262,89.7,90.08,244,994,1515,0.3999999999999915,6.46,108,150,123,146,304,323,294,"-28.61","28.61","70.7","7.1",582,356,91,27,6,21,160,27.5,60,10.3,2.29045,0.57863,0.34972,0.06829,"92.3",178,49.157303370786515,11.51685393258427,7.0446735395189,5.78,-0.87,0.24,2.27,0.363,41,"1.140294938",0.339,0.453,"-1.140294938",0.028,0.023999999999999966,0.029,0.019,24.5,"37.6",5.70816577144489,0.5853796527982633,30.089366476113263,0.4486772486772487,39.229634864181556,31.42353186772917
2509,650489,"Castro, Willi",2509,100,0.247,0.138,0.315,0.385,0.317,0.32,0.244,138,558,86.7,13.3,2241,89.2,89.48,374,1290,1219,0.29999999999999716,6.47,112,146,108,149,293,322,295,"-8.477","8.477","68.9","7.0",635,413,90,31,5,12,150,23.6,51,8,2.30014,0.61,0.36971,-0.36919,"91.2",156,36.89320388349515,7.038834951456311,4.566929133858268,5.81,-1.01,-0.12,2.31,0.331,29,"0.337863691",0.332,0.381,"-0.337863691",0.003,-0.0010000000000000009,0.004,-0.003,29,"39.0",8.238241293255664,-4.614109948153519,37.070703568297986,0.4342105263157895,32.99567058095947,32.2932128635601
2495,665862,"Chisholm Jr., Jazz",2495,100,0.256,0.18,0.309,0.436,0.327,0.316,0.24,144,562,88.9,10.7,2231,88.9,89.05,348,1186,1309,0.09999999999999432,6.46,116,146,109,151,294,323,297,"-15.29","15.29","69.1","7.3",616,412,95,21,4,24,152,24.7,48,7.8,2.3601,0.58226,0.37426,-0.15056,"91.8",136,41.21951219512195,9.75609756097561,6.493506493506493,5.69,-0.56,-0.2,2.25,0.318,40,"0.612825651",0.304,0.415,"-0.612825651",0.016,0.014000000000000012,0.021,0.011,29.3,"36.6",12.430481745863252,-3.839086070234087,35.07846694704354,0.5081652257444764,34.982790360756695,27.8874593623161
2487,680977,"Donovan, Brendan",2487,100,0.278,0.14,0.3,0.417,0.332,0.335,0.277,163,587,88.3,12.8,2235,89.6,89.94,166,1100,1387,0.30000000000001137,6.48,117,146,108,151,293,322,303,"-8.761","8.761","67.6","6.7",652,511,112,34,3,14,81,12.4,47,7.2,2.26577,0.61101,0.35713,-0.13975,"91.6",164,37.64705882352941,5.490196078431373,4.294478527607362,5.75,-0.77,-0.14,2.38,0.342,28,"0.352271813",0.343,0.419,"-0.352271813",0.001,-0.0010000000000000009,-0.002,-0.003,15.1,"38.1",5.904655131587902,2.9216509154930153,30.059421249963105,0.45391476709613476,36.19652554002557,25.24654217968789
2483,668709,"Bleday, JJ",2483,100,0.243,0.194,0.279,0.437,0.33,0.316,0.24,139,572,88.3,18.4,2236,88.8,88.97,294,1125,1358,0.20000000000000284,6.44,114,145,112,151,292,323,300,"-8.413","8.413","69.4","7.2",640,448,72,43,4,20,125,19.5,65,10.2,2.40137,0.54996,0.38437,-0.29478,"91.6",163,36.160714285714285,8.258928571428571,5.78125,5.76,-1.19,-0.21,2.27,0.322,37,"0.338824003",0.319,0.397,"-0.338824003",0.003,0.0030000000000000027,0.04,0.014,26.1,"37.5",9.649767001375832,-6.976150706306965,29.519974077691142,0.5154061624649859,39.973532918689536,30.91165367386331
2470,668930,"Turang, Brice",2470,100,0.254,0.095,0.3,0.349,0.294,0.297,0.261,142,558,85.1,4,2252,89.3,89.59,162,1178,1292,0.29999999999999716,6.45,113,146,101,150,288,316,300,"7.001","-7.001","63.0","5.9",616,462,107,24,4,7,104,16.9,48,7.8,2.29279,0.61012,0.3889,-0.23625,"90.3",153,29.718004338394792,2.386117136659436,1.7857142857142856,5.72,-1.11,-0.1,2.29,0.314,11,"-0.283441296",0.321,0.34,"0.283441296",-0.007,-0.007000000000000006,0.009,-0.003,13.8,"38.0",-0.0661696245573269,5.718169274338689,30.255246642486775,0.24173748819641172,35.57749048310731,30.024213178020865
2469,547180,"Harper, Bryce",2469,100,0.285,0.24,0.331,0.525,0.38,0.357,0.267,157,550,91,13.4,2233,88.8,89.18,348,1305,1164,0.4000000000000057,6.49,116,146,129,151,294,326,302,"-34.005","34.005","72.5","7.2",620,415,85,42,0,30,138,22.3,65,10.5,2.40295,0.54525,0.3085,-0.08868,"92.1",166,48.19277108433735,10.602409638554217,7.096774193548387,5.84,-0.48,-0.17,2.3,0.362,44,"1.37727825",0.347,0.474,"-1.37727825",0.018,0.015000000000000013,0.051,0.023,26.7,"38.6",10.561884811995423,-0.00021238703066122494,36.02020971533695,0.4289256198347107,38.797133612468315,31.103743291330524
2460,650490,"Díaz, Yandy",2460,100,0.281,0.133,0.314,0.414,0.331,0.336,0.277,158,563,92.2,5,2267,90.2,90.25,153,1079,1381,0.09999999999999432,6.44,111,151,124,149,307,327,293,"-6.02","6.02","72.1","7.5",621,472,112,31,1,14,95,15.3,50,8.1,2.16097,0.68883,0.42786,0.19584,"92.7",152,48.93617021276596,7.659574468085106,5.797101449275362,5.77,-1.02,0.13,2.31,0.341,36,"0.244715447",0.34,0.423,"-0.244715447",0.004,0.0010000000000000009,-0.009,-0.005,14.2,"38.9",2.901540249527531,8.058122072882895,25.310896028264278,0.3689516129032258,37.89440173389599,30.116031010871303
2454,514888,"Altuve, Jose",2454,100,0.295,0.145,0.337,0.439,0.344,0.316,0.262,185,628,85.2,13.4,2242,88.9,88.99,279,1263,1191,0.09999999999999432,6.45,107,151,107,146,292,325,292,"-16.675","16.675","66.7","7.7",680,509,134,31,0,20,119,17.5,45,6.6,2.34906,0.59008,0.35541,0.13818,"91.0",140,31.360946745562128,6.508875739644971,4.852941176470589,5.81,-0.92,0.24,2.05,0.349,33,"0.679502852",0.319,0.399,"-0.679502852",0.033,0.02999999999999997,0.04,0.028,22.1,"38.8",15.634929869601738,-3.7553205564548087,30.007953009913038,0.4850352112676056,40.04955540396526,27.68210558943477
2452,571448,"Arenado, Nolan",2452,100,0.272,0.123,0.296,0.394,0.313,0.295,0.255,157,578,86.3,17,2255,89.4,89.82,197,1148,1304,0.3999999999999915,6.5,107,152,123,147,304,325,296,"-0.49","0.49","68.7","8.2",632,493,118,23,0,16,92,14.6,41,6.5,2.26702,0.62084,0.31038,0.07537,"91.3",151,31.70731707317073,3.2520325203252036,2.5316455696202533,5.74,-0.95,0.19,2.29,0.322,16,"0.019983687",0.309,0.356,"-0.019983687",0.017,0.013000000000000012,0.038,0.018,17.2,"38.2",10.76722796779142,-6.351895826345157,33.334083740895366,0.534372135655362,38.185980136016454,33.047550374855035
2423,467793,"Santana, Carlos",2423,100,0.238,0.182,0.252,0.42,0.326,0.33,0.246,124,521,89.2,16.1,2231,88.6,88.93,244,1049,1374,0.30000000000001137,6.46,114,146,125,150,297,324,296,"-5.227","5.227","70.3","7.5",591,424,75,26,0,23,99,16.8,62,10.5,2.40237,0.54144,0.34273,-0.34273,"92.0",151,39.952718676122934,7.328605200945626,5.245346869712352,5.74,-0.91,-0.06,2.25,0.325,31,"0.215724309",0.332,0.415,"-0.215724309",-0.008,-0.007000000000000006,0.005,-0.004,23.3,"37.8",11.452795388175224,-4.044818851796424,27.05209477853313,0.6121827411167513,37.598213731133875,33.959888575857654
2416,650333,"Arraez, Luis",2416,100,0.314,0.078,0.324,0.392,0.323,0.325,0.31,200,637,86.1,13.3,2231,89.6,89.79,83,1202,1214,0.20000000000000284,6.46,118,148,109,151,279,312,299,"-4.425","4.425","61.4","5.8",669,611,161,32,3,4,29,4.3,21,3.1,2.21266,0.68583,0.43713,-0.26681,"90.2",166,23.731587561374795,1.6366612111292964,1.4947683109118086,5.73,-0.74,-0.26,2.32,0.343,10,"0.183153974",0.34,0.4,"-0.183153974",0.004,0.0030000000000000027,-0.008,-0.002,6.9,"37.2",6.4668233115957525,5.167349391408068,37.980636683023654,0.4244402985074627,34.96500585517753,31.946695405052743
2415,682985,"Greene, Riley",2415,100,0.262,0.217,0.329,0.479,0.355,0.353,0.253,134,512,91.3,12.2,2235,88.8,88.98,286,1069,1346,0.20000000000000284,6.41,117,147,123,152,294,328,302,"-20.207","20.207","73.5","7.1",581,358,77,27,6,24,156,26.9,61,10.5,2.34235,0.59118,0.37677,-0.23258,"92.2",161,47.05882352941176,13.445378151260504,8.261617900172118,5.73,-0.84,-0.2,2.34,0.345,48,"0.836728778",0.337,0.477,"-0.836728778",0.009,0.007999999999999952,0.002,0.002,26.8,"38.6",10.867691029938973,1.422300536103656,43.41129449724131,0.41896024464831805,32.27912914000691,31.616664766905387
2400,665926,"Giménez, Andrés",2400,100,0.252,0.087,0.286,0.34,0.281,0.296,0.262,147,583,85.4,8.3,2245,88.9,89.22,309,1354,1046,0.29999999999999716,6.43,111,145,105,150,284,319,297,"16.162","-16.162","65.9","6.8",632,495,115,22,1,9,97,15.3,25,4,2.33176,0.58468,0.32906,-0.18972,"90.6",140,28.484848484848484,2.8282828282828283,2.2151898734177213,5.78,-0.83,-0.16,2.29,0.297,14,"-0.673416667",0.309,0.355,"0.673416667",-0.01,-0.01200000000000001,-0.015,-0.015,22.8,"38.1",8.613107942133912,1.4593009611777152,31.939354462518832,0.4798061389337641,38.66542083995996,29.082907981039707
2394,650559,"De La Cruz, Bryan",2394,100,0.233,0.151,0.289,0.384,0.283,0.302,0.242,136,584,89.6,13.1,2287,88.9,89.08,385,1279,1115,0.19999999999998863,6.47,109,151,122,146,305,322,292,"9.748","-9.748","70.1","7.6",621,419,90,25,0,21,170,27.4,28,4.5,2.34114,0.5917,0.23884,-0.08158,"91.7",163,41.38755980861244,9.330143540669857,6.280193236714976,5.72,-0.73,0.34,2.26,0.269,39,"-0.407184628",0.279,0.419,"0.407184628",-0.009,-0.010000000000000009,-0.035,-0.019,30.1,"38.1",12.62946095661055,2.1927005349196063,38.077218106031125,0.5054667788057191,37.66716479116064,27.621818691792924
2393,608324,"Bregman, Alex",2393,100,0.26,0.193,0.264,0.453,0.331,0.319,0.257,151,581,89.1,18.2,2259,89.6,89.71,138,1075,1318,0.10000000000000853,6.47,107,151,120,146,295,325,291,"-10.081","10.081","69.8","6.9",633,499,93,30,2,26,86,13.6,43,6.8,2.25181,0.64215,0.37681,0.12562,"91.8",167,40.725806451612904,6.451612903225806,5.055292259083728,5.77,-0.8,0.23,2.27,0.314,32,"0.421270372",0.313,0.417,"-0.421270372",0.003,0.0010000000000000009,0.036,0.012,12.8,"37.6",11.59675400304943,-1.7230047691155514,28.534380060727084,0.6606786427145709,35.11703220625481,29.77923299712489
2387,592518,"Machado, Manny",2387,100,0.275,0.197,0.302,0.472,0.34,0.338,0.272,163,593,92.4,12.9,2258,89.9,90.19,300,1232,1155,0.29999999999999716,6.52,108,151,124,147,303,325,296,"-14.448","14.448","73.3","7.7",637,473,104,30,0,29,124,19.5,39,6.1,2.24424,0.62589,0.3741,0.15047,"93.1",165,49.044585987261144,11.040339702760086,8.16326530612245,5.73,-1.03,0.13,2.32,0.319,52,"0.605278592",0.319,0.461,"-0.605278592",0.003,0,0.011,0.002,24.4,"38.1",6.32115071949386,1.1227284029956934,25.790739822252053,0.5306479859894921,40.547912292487055,30.160488796891745
2385,677594,"Rodríguez, Julio",2385,100,0.273,0.136,0.344,0.409,0.321,0.344,0.275,155,567,91.7,10.5,2273,89.1,89.34,400,1295,1090,0.20000000000000284,6.44,107,150,121,147,304,326,294,"-6.823","6.823","74.4","7.8",612,413,118,17,0,20,156,25.5,37,6,2.31344,0.59981,0.29125,0.05053,"92.8",154,48.426150121065376,10.16949152542373,6.862745098039216,5.74,-0.9,0.13,2.27,0.324,42,"0.286079665",0.326,0.463,"-0.286079665",-0.002,-0.0020000000000000018,-0.054,-0.023,30.9,"39.1",7.1697726804355675,-1.0736104378988154,32.97590244151688,0.4461028192371476,39.1408126391936,32.48989043035678
2381,665833,"Cruz, Oneil",2381,100,0.26,0.191,0.347,0.451,0.332,0.341,0.264,140,539,95.5,9.8,2258,88.4,88.66,376,1102,1279,0.29999999999999716,6.45,116,146,125,151,300,325,303,"-10.432","10.432","76.5","7.6",592,364,82,34,3,21,179,30.2,46,7.8,2.54859,0.41345,0.24142,-0.17281,"94.4",150,54.94505494505495,15.659340659340659,9.628378378378379,5.77,-0.96,-0.16,2.28,0.319,57,"0.438135237",0.324,0.463,"-0.438135237",-0.004,-0.0050000000000000044,-0.012,-0.009,34.1,"37.9",7.68908296507125,-5.688363537363037,32.96369884149884,0.40352697095435686,38.116296219687136,34.59470841484386
2378,667670,"Rooker, Brent",2378,100,0.293,0.269,0.362,0.562,0.392,0.38,0.266,160,546,91.9,18.9,2265,89,89.19,407,1193,1185,0.20000000000000284,6.44,108,151,123,146,303,324,295,"-40.853","40.853","71.8","7.0",610,373,93,26,2,39,177,29,55,9,2.30904,0.61586,0.323,0.14753,"92.6",171,49.865229110512125,16.711590296495956,10.163934426229508,5.78,-1.07,0.26,2.28,0.361,62,"1.717956266",0.337,0.557,"-1.717956266",0.027,0.023999999999999966,0.005,0.012,34.1,"38.1",10.921287662265396,-4.27006183167218,35.83293741196846,0.4550359712230216,36.68564387885295,33.29347888203853
2375,646240,"Devers, Rafael",2375,100,0.272,0.244,0.323,0.516,0.364,0.363,0.271,143,525,93.2,11.6,2274,90,90.29,373,1209,1166,0.29999999999999716,6.46,114,146,130,151,286,325,308,"-25.965","25.965","70.8","7.4",587,384,76,34,5,28,147,25,53,9,2.18641,0.66719,0.39005,-0.08675,"93.2",171,52.879581151832454,13.089005235602095,8.517887563884157,5.7,-0.36,-0.18,2.37,0.339,50,"1.093263158",0.339,0.507,"-1.093263158",0.001,0,0.009,0.001,30.9,"37.5",7.655762670373483,8.60802448746178,28.43096915165931,0.5679785330948122,35.89193390913981,28.02488046478987
2365,683737,"Busch, Michael",2365,100,0.248,0.192,0.322,0.44,0.336,0.319,0.217,123,496,89.7,17.1,2253,89.2,89.51,303,1068,1297,0.29999999999999716,6.46,116,145,118,151,293,322,302,"-10.795","10.795","68.1","7.1",566,338,72,28,2,21,162,28.6,62,11,2.31413,0.59995,0.32634,-0.2234,"91.5",165,40.0593471810089,11.275964391691394,6.713780918727916,5.73,-1.17,-0.14,2.32,0.334,38,"0.456448203",0.308,0.418,"-0.456448203",0.031,0.026000000000000023,0.022,0.017,28.4,"37.4",13.997397640018953,3.064209175688824,37.67247615181304,0.4150197628458498,35.59532236720461,30.993109062325033
2361,624585,"Soler, Jorge",2361,100,0.241,0.201,0.293,0.442,0.34,0.346,0.244,119,493,90.5,17.9,2267,88.6,88.97,303,1050,1311,0.4000000000000057,6.49,108,152,125,146,305,326,299,"-18.221","18.221","73.8","7.9",574,356,63,34,1,21,141,24.6,68,11.8,2.4338,0.50869,0.28566,0.00526,"92.7",151,44.10112359550562,12.640449438202248,7.8397212543554,5.83,-0.77,0.22,2.22,0.338,45,"0.771749259",0.342,0.447,"-0.771749259",-0.003,-0.0040000000000000036,-0.005,-0.006,28.9,"38.7",10.806867925849692,-9.018138855509516,33.39733131082506,0.5365602471678682,39.63727379395405,28.993053510866623
2360,672580,"Garcia, Maikel",2360,100,0.231,0.101,0.268,0.332,0.27,0.3,0.26,133,575,89.4,5.7,2293,89.8,90.16,161,1025,1335,0.4000000000000057,6.44,107,151,112,147,308,324,294,"23.986","-23.986","68.5","7.0",626,481,94,27,5,7,103,16.5,42,6.7,2.17982,0.67851,0.29915,0.08561,"92.1",156,42.82744282744283,3.7422037422037424,2.8753993610223643,5.78,-0.88,0.28,2.38,0.281,18,"-1.016355932",0.31,0.366,"1.016355932",-0.029,-0.02899999999999997,-0.034,-0.03,15.7,"39.5",3.593780403211945,4.907212285374013,28.603988754683776,0.43067226890756305,35.837907033359954,32.343566330942444
2356,694384,"Schanuel, Nolan",2356,100,0.25,0.112,0.285,0.362,0.315,0.318,0.254,130,519,85.5,9.9,2252,89.6,89.77,142,985,1371,0.20000000000000284,6.42,117,147,116,151,291,319,300,"-3.525","3.525","63.1","6.5",607,426,98,19,0,13,103,17,68,11.2,2.24687,0.63256,0.3856,-0.199,"90.2",149,25.471698113207548,3.5377358490566038,2.471169686985173,5.8,-1,-0.25,2.35,0.343,15,"0.149617997",0.348,0.355,"-0.149617997",-0.004,-0.004999999999999949,0.007,-0.003,14.4,"37.8",7.895007281717776,2.1705002950226335,38.6438549542695,0.4407744874715262,33.470868997448676,26.66184954697044
2356,663993,"Lowe, Nathaniel",2356,100,0.265,0.136,0.324,0.401,0.337,0.328,0.252,129,486,88.9,7.7,2255,90.1,90.26,207,1007,1349,0.20000000000000284,6.41,115,148,127,151,296,327,304,"-10.855","10.855","71.7","7.2",564,365,96,16,1,16,125,22.2,70,12.4,2.17253,0.67835,0.42137,-0.19511,"91.7",159,40,5.7534246575342465,3.723404255319149,5.75,-0.82,-0.05,2.46,0.36,21,"0.46073854",0.351,0.38,"-0.46073854",0.013,0.009000000000000008,0.021,0.009,20.6,"37.6",6.4024170537974445,8.957230625466604,30.01271769799088,0.477432296890672,38.02884463241323,27.944403712563247
2355,621020,"Swanson, Dansby",2355,100,0.242,0.148,0.3,0.39,0.306,0.32,0.244,129,534,89.4,10.3,2284,89.1,89.44,330,1148,1207,0.30000000000001137,6.48,109,151,122,146,302,322,293,"2.833","-2.833","70.0","7.4",590,393,84,27,2,16,144,24.4,51,8.6,2.37177,0.54159,0.24656,0.01963,"91.6",143,42.74809160305343,9.16030534351145,6.101694915254238,5.76,-1.05,0.27,2.26,0.308,36,"-0.12029724",0.312,0.416,"0.12029724",-0.002,-0.0040000000000000036,-0.026,-0.014,28.7,"37.2",14.024794718908936,1.6083570604610342,35.21784544100073,0.5437956204379562,36.96137782971122,29.806500182171163
2352,666624,"Morel, Christopher",2352,100,0.196,0.15,0.233,0.346,0.28,0.316,0.225,105,535,89.2,14.2,2305,89.4,89.67,377,1105,1247,0.29999999999999716,6.47,108,151,123,146,300,325,297,"15.162","-15.162","74.1","7.9",608,381,70,11,3,21,159,26.2,58,9.5,2.32449,0.57068,0.26563,0.07429,"92.5",145,40.526315789473685,10.263157894736842,6.4144736842105265,5.75,-1.09,0.22,2.25,0.285,39,"-0.644642857",0.313,0.399,"0.644642857",-0.029,-0.028000000000000025,-0.053,-0.036,34.1,"38.1",12.727583546086889,-4.627146913445793,27.344415596100678,0.7253787878787878,36.0868071648069,32.04639548979091
2344,592206,"Castellanos, Nick",2344,100,0.255,0.177,0.294,0.431,0.321,0.334,0.271,154,605,88.4,15.2,2278,88.5,88.78,410,1360,984,0.29999999999999716,6.48,109,151,123,147,301,324,290,"-7.707","7.707","70.3","7.5",656,469,97,30,4,23,138,21,39,5.9,2.45425,0.4997,0.19699,-0.03503,"91.4",160,38.24786324786324,8.11965811965812,5.7926829268292686,5.84,-0.78,0.25,2.3,0.309,38,"0.328796928",0.325,0.442,"-0.328796928",-0.016,-0.016000000000000014,-0.011,-0.013,30.1,"38.6",11.60102427066422,-3.778509722951812,38.79613831222915,0.4445324881141046,38.04458963176369,30.03842883476278
2342,657077,"Verdugo, Alex",2342,100,0.233,0.124,0.253,0.357,0.284,0.302,0.25,130,558,87.7,9.7,2222,89.4,89.66,162,1046,1296,0.29999999999999716,6.49,115,146,116,151,288,323,298,"17.53","-17.53","66.4","6.2",620,478,88,28,1,13,92,14.8,49,7.9,2.26936,0.63971,0.41563,-0.17435,"91.2",147,35.08403361344538,5.6722689075630255,4.354838709677419,5.76,-0.64,-0.19,2.39,0.291,27,"-0.748505551",0.31,0.374,"0.748505551",-0.017,-0.019000000000000017,-0.017,-0.018,15.5,"38.4",4.055198375265487,1.2078198428725373,31.435983829331665,0.4140127388535032,32.93351118594436,31.82303500553886
2337,683734,"Vaughn, Andrew",2337,100,0.246,0.156,0.285,0.402,0.304,0.32,0.244,140,569,90.3,16.6,2265,88.5,88.84,254,1154,1183,0.29999999999999716,6.52,108,151,122,147,304,323,290,"1.529","-1.529","69.5","7.5",618,443,90,30,1,19,131,21.2,38,6.1,2.41126,0.54354,0.22366,0.01766,"92.2",166,43.340857787810386,9.255079006772009,6.634304207119741,5.74,-0.89,0.18,2.24,0.298,41,"-0.06542576",0.298,0.441,"0.06542576",0.002,0,-0.039,-0.016,22,"37.3",8.955580432789837,-3.0434604468779285,28.357941695377544,0.5395948434622467,38.584228266039275,30.809401669809862
2332,606115,"Arcia, Orlando",2332,100,0.218,0.136,0.249,0.354,0.273,0.261,0.206,120,551,88.1,8.6,2269,89.1,89.52,305,1146,1186,0.4000000000000057,6.5,108,150,122,146,306,325,293,"15.507","-15.507","68.9","7.8",601,431,79,24,0,17,128,21.3,40,6.7,2.34782,0.57497,0.27781,0.05307,"91.3",140,37.906976744186046,5.348837209302325,3.826955074875208,5.84,-0.82,0.23,2.28,0.27,23,"-0.664965695",0.262,0.323,"0.664965695",0.012,0.008000000000000007,0.031,0.012,26.6,"39.6",7.682721360834435,-1.8252373215637532,25.36521072830509,0.6145733461169702,36.66252071906198,29.188754351968658
2327,669701,"Smith, Josh",2327,100,0.258,0.136,0.311,0.394,0.323,0.304,0.242,135,523,87.1,14.9,2241,89.1,89.16,239,1095,1232,0.10000000000000853,6.39,115,146,110,151,291,324,299,"-5.04","5.04","67.4","6.6",591,407,91,30,1,13,121,20.5,45,7.6,2.34077,0.58075,0.3961,-0.1923,"91.1",149,37.1007371007371,3.6855036855036856,2.5380710659898478,5.76,-0.93,-0.13,2.27,0.336,15,"0.216587881",0.323,0.352,"-0.216587881",0.016,0.013000000000000012,0.042,0.019,21.8,"37.9",10.773487724767948,-3.5002714168567794,37.54845105886602,0.4124293785310734,35.76503338470053,32.884938134816316
2320,457759,"Turner, Justin",2320,100,0.259,0.124,0.299,0.383,0.327,0.328,0.252,119,460,87.2,17.8,2289,90.5,90.72,179,1054,1266,0.20000000000000284,6.47,108,151,122,147,300,322,289,"-4.374","4.374","63.3","6.3",537,372,84,24,0,11,95,17.7,57,10.6,2.074,0.75085,0.38209,0.11474,"90.4",176,32.526881720430104,4.56989247311828,3.165735567970205,5.75,-0.78,0.34,2.38,0.352,17,"0.188534483",0.349,0.383,"-0.188534483",0.007,0.0030000000000000027,0,-0.001,17,"39.1",8.145877914525988,1.3392608508230601,34.500248441097085,0.4895397489539749,31.98744766835354,36.040641049581
2315,572233,"Walker, Christian",2315,100,0.251,0.217,0.287,0.468,0.343,0.351,0.246,120,479,91.2,16.6,2260,89.4,89.74,285,1112,1203,0.29999999999999716,6.47,109,151,124,146,304,328,297,"-15.994","15.994","72.8","7.5",548,354,68,26,0,26,133,24.3,51,9.3,2.27124,0.62295,0.29738,-0.01408,"92.4",173,48.1586402266289,13.314447592067987,8.576642335766424,5.76,-0.72,0.29,2.29,0.33,47,"0.690885529",0.334,0.457,"-0.690885529",0.005,-0.0040000000000000036,0.011,-0.008,25.6,"38.9",7.987075726090363,-1.8845160787926598,30.142934096118278,0.453740157480315,37.23395017707318,30.14381354028298
